Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Reporting Type]
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","643","Russian Federation","2000","3.5","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","643","Russian Federation","2001","3.62","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","643","Russian Federation","2002","3.46","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","643","Russian Federation","2003","3.28","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","643","Russian Federation","2004","3.55","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","643","Russian Federation","2005","3.62","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","643","Russian Federation","2006","3.48","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","246","Finland","2000","31.67","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","246","Finland","2001","29.24","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","246","Finland","2002","29.51","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","246","Finland","2003","28.34","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","246","Finland","2004","31.09","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","246","Finland","2005","31.51","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","246","Finland","2006","31.24","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","246","Finland","2007","31.79","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","246","Finland","2008","34.73","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","246","Finland","2009","32.6","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","246","Finland","2010","33.58","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","246","Finland","2011","35.26","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","246","Finland","2012","38.8","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","246","Finland","2013","38.48","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","246","Finland","2014","41.24","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","246","Finland","2015","43.24","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","250","France","2000","9.26","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","250","France","2001","9.4","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","250","France","2002","8.67","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","250","France","2003","8.85","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","250","France","2004","8.89","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","250","France","2005","8.6","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","250","France","2006","8.46","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","250","France","2007","9.32","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","250","France","2008","10.47","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","250","France","2009","11.22","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","250","France","2010","11.85","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","250","France","2011","10.91","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","250","France","2012","12.37","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","250","France","2013","13.48","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","250","France","2014","13.35","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","250","France","2015","13.5","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","276","Germany","2000","3.7","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","276","Germany","2001","3.9","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","276","Germany","2002","4.41","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","276","Germany","2003","5.06","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","276","Germany","2004","5.83","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","276","Germany","2005","6.76","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","276","Germany","2006","7.75","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","276","Germany","2007","9.41","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","276","Germany","2008","8.59","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","276","Germany","2009","9.63","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","643","Russian Federation","2007","3.67","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","643","Russian Federation","2008","3.31","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","643","Russian Federation","2009","3.6","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","643","Russian Federation","2010","3.34","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","643","Russian Federation","2011","3.23","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","643","Russian Federation","2012","3.35","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","643","Russian Federation","2013","3.74","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","643","Russian Federation","2014","3.42","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","643","Russian Federation","2015","3.3","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","688","Serbia","2000","23.59","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","688","Serbia","2001","21.16","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","688","Serbia","2002","19.08","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","688","Serbia","2003","16.26","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","688","Serbia","2004","14.87","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","688","Serbia","2005","16.37","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","688","Serbia","2006","15.69","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","688","Serbia","2007","14.29","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","688","Serbia","2008","15.57","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","688","Serbia","2009","20.82","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","688","Serbia","2010","20.6","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","688","Serbia","2011","17.55","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","688","Serbia","2012","19.61","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","688","Serbia","2013","20.23","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","688","Serbia","2014","23.43","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","688","Serbia","2015","21.17","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","703","Slovakia","2000","3.73","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","703","Slovakia","2001","6","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","276","Germany","2010","10.29","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","276","Germany","2011","11.39","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","276","Germany","2012","12.02","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","276","Germany","2013","12.09","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","276","Germany","2014","13.38","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","276","Germany","2015","14.21","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","292","Gibraltar","2000","0","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","292","Gibraltar","2001","0","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","292","Gibraltar","2002","0","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","292","Gibraltar","2003","0","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","292","Gibraltar","2004","0","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","292","Gibraltar","2005","0","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","292","Gibraltar","2006","0","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","292","Gibraltar","2007","0","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","703","Slovakia","2002","5.48","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","703","Slovakia","2003","5.35","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","703","Slovakia","2004","6.25","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","703","Slovakia","2005","6.31","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","703","Slovakia","2006","6.57","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","703","Slovakia","2007","8.23","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","703","Slovakia","2008","7.63","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","703","Slovakia","2009","10","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","703","Slovakia","2010","10.28","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","703","Slovakia","2011","10.36","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","703","Slovakia","2012","10.47","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","703","Slovakia","2013","10.68","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","703","Slovakia","2014","12.24","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","703","Slovakia","2015","13.41","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","705","Slovenia","2000","15.86","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","705","Slovenia","2001","14.99","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","705","Slovenia","2002","14.1","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","705","Slovenia","2003","14.18","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","705","Slovenia","2004","15.41","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","705","Slovenia","2005","14.57","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","705","Slovenia","2006","14.41","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","705","Slovenia","2007","14.09","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","705","Slovenia","2008","13.85","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","705","Slovenia","2009","19.03","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","705","Slovenia","2010","19.5","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","705","Slovenia","2011","18.59","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","705","Slovenia","2012","19.7","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","705","Slovenia","2013","22.01","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","292","Gibraltar","2008","0","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","292","Gibraltar","2009","0","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","292","Gibraltar","2010","0","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","292","Gibraltar","2011","0","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","292","Gibraltar","2012","0","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","292","Gibraltar","2013","0","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","292","Gibraltar","2014","0","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","292","Gibraltar","2015","0","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","300","Greece","2000","7.52","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","300","Greece","2001","6.81","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","300","Greece","2002","7.02","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","300","Greece","2003","7.28","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","300","Greece","2004","7.54","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","300","Greece","2005","7.72","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","705","Slovenia","2014","22.3","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","705","Slovenia","2015","20.88","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","724","Spain","2000","7.88","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","724","Spain","2001","8.93","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","724","Spain","2002","7.42","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","724","Spain","2003","8.9","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","724","Spain","2004","8.03","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","724","Spain","2005","7.29","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","724","Spain","2006","8.47","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","724","Spain","2007","9.01","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","724","Spain","2008","9.74","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","724","Spain","2009","12.22","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","724","Spain","2010","14.4","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","724","Spain","2011","14.75","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","300","Greece","2006","8.21","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","300","Greece","2007","7.92","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","300","Greece","2008","8.11","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","300","Greece","2009","8.92","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
